"Age","LearningCategorySelftTaught","LearningCategoryOnlineCourses","LearningCategoryWork","LearningCategoryUniversity","LearningCategoryKaggle","GenderSelect","Country","EmploymentStatus","DataScienceIdentitySelect","FormalEducation","MajorSelect","Tenure","FirstTrainingSelect","ParentsEducation","EmployerIndustry","EmployerSize","EmployerSizeChange","EmployerMLTime","EmployerSearchMethod","RemoteWork","CompensationAmount","CompensationCurrency.x","FormalEducation_Q","Tenure_Q","EmployerSize_Q","CompensationCurrency.y","...1","exchangeRate","frac","Salary_USD","Compensation_Median_USD","Median_to_Salary"
38,10,10,80,0,0,"Female","United States","Employed full-time","Sort of (Explain more)","Doctoral degree","","More than 10 years","Work","A bachelor's degree","Academic","1,000 to 4,999 employees","Stayed the same","3-5 years","A career fair or on-campus recruiting event","",210000,"USD",6,5,6,"AMD",46,0.00209,0,438.9,1956.24,4.45714285714286
38,10,10,80,0,0,"Female","United States","Employed full-time","Sort of (Explain more)","Doctoral degree","","More than 10 years","Work","A bachelor's degree","Academic","1,000 to 4,999 employees","Stayed the same","3-5 years","A career fair or on-campus recruiting event","",210000,"USD",6,5,6,"USD",1,1,1,210000,1956.24,0.00931542857142857
57,10,80,0,0,5,"Female","United States","Employed full-time","","Master's degree","Engineering (non-computer focused)","3 to 5 years","Online courses (coursera, udemy, edx, etc.)","A master's degree","Manufacturing","10,000 or more employees","Increased significantly","1-2 years","Some other way","Rarely",115000,"USD",5,3,8,"AMD",46,0.00209,0,240.35,1956.24,8.13913043478261
57,10,80,0,0,5,"Female","United States","Employed full-time","","Master's degree","Engineering (non-computer focused)","3 to 5 years","Online courses (coursera, udemy, edx, etc.)","A master's degree","Manufacturing","10,000 or more employees","Increased significantly","1-2 years","Some other way","Rarely",115000,"USD",5,3,8,"USD",1,1,1,115000,1956.24,0.0170107826086957
39,60,40,0,0,0,"Male","Turkey","Employed full-time","No","Bachelor's degree","A social science","3 to 5 years","Self-taught","Primary/elementary school","Financial","10,000 or more employees","Decreased slightly","3-5 years","I visited the company's Web site and found a job listing there","Never",120000,"TRY",4,3,8,"TRY",19,0.29178,0.87,35013.6,28594.44,0.816666666666667
39,60,40,0,0,0,"Male","Turkey","Employed full-time","No","Bachelor's degree","A social science","3 to 5 years","Self-taught","Primary/elementary school","Financial","10,000 or more employees","Decreased slightly","3-5 years","I visited the company's Web site and found a job listing there","Never",120000,"TRY",4,3,8,"USD",1,1,0.13,120000,28594.44,0.238287
38,60,10,0,20,10,"Male","Poland","Employed full-time","Sort of (Explain more)","Master's degree","Physics","More than 10 years","Self-taught","Some college/university study, no bachelor's degree","Mix of fields","10,000 or more employees","Increased slightly","More than 10 years","An external recruiter or headhunter","",3e+05,"PLN",5,5,8,"EUR",2,1.195826,0.04,358747.8,59895.65,0.166957539530556
38,60,10,0,20,10,"Male","Poland","Employed full-time","Sort of (Explain more)","Master's degree","Physics","More than 10 years","Self-taught","Some college/university study, no bachelor's degree","Mix of fields","10,000 or more employees","Increased slightly","More than 10 years","An external recruiter or headhunter","",3e+05,"PLN",5,5,8,"PLN",11,0.281104,0.92,84331.2,59895.65,0.710243065437228
38,60,10,0,20,10,"Male","Poland","Employed full-time","Sort of (Explain more)","Master's degree","Physics","More than 10 years","Self-taught","Some college/university study, no bachelor's degree","Mix of fields","10,000 or more employees","Increased slightly","More than 10 years","An external recruiter or headhunter","",3e+05,"PLN",5,5,8,"USD",1,1,0.04,3e+05,59895.65,0.199652166666667
43,0,0,50,50,0,"Male","United Kingdom","Employed full-time","Sort of (Explain more)","Doctoral degree","Mathematics or statistics","Less than a year","University courses","A master's degree","Academic","1,000 to 4,999 employees","Increased slightly","Don't know","A friend, family member, or former colleague told me","Never",30000,"GBP",6,1,6,"EUR",2,1.195826,0.01,35874.78,59588.46,1.66101255533832
43,0,0,50,50,0,"Male","United Kingdom","Employed full-time","Sort of (Explain more)","Doctoral degree","Mathematics or statistics","Less than a year","University courses","A master's degree","Academic","1,000 to 4,999 employees","Increased slightly","Don't know","A friend, family member, or former colleague told me","Never",30000,"GBP",6,1,6,"GBP",4,1.324188,0.96,39725.64,59588.46,1.5
43,0,0,50,50,0,"Male","United Kingdom","Employed full-time","Sort of (Explain more)","Doctoral degree","Mathematics or statistics","Less than a year","University courses","A master's degree","Academic","1,000 to 4,999 employees","Increased slightly","Don't know","A friend, family member, or former colleague told me","Never",30000,"GBP",6,1,6,"USD",1,1,0.02,30000,59588.46,1.986282
23,20,0,50,20,10,"Female","United States","Employed full-time","Yes","Master's degree","Engineering (non-computer focused)","3 to 5 years","Work","High school","Manufacturing","10,000 or more employees","Increased slightly","3-5 years","A career fair or on-campus recruiting event","Rarely",85000,"USD",5,3,8,"AMD",46,0.00209,0,177.65,1956.24,11.0117647058824
23,20,0,50,20,10,"Female","United States","Employed full-time","Yes","Master's degree","Engineering (non-computer focused)","3 to 5 years","Work","High school","Manufacturing","10,000 or more employees","Increased slightly","3-5 years","A career fair or on-campus recruiting event","Rarely",85000,"USD",5,3,8,"USD",1,1,1,85000,1956.24,0.0230145882352941
32,10,0,0,90,0,"Male","United States","Employed full-time","Sort of (Explain more)","Master's degree","Other","3 to 5 years","University courses","A master's degree","Technology","1,000 to 4,999 employees","Stayed the same","Less than one year","A friend, family member, or former colleague told me","Sometimes",110000,"USD",5,3,6,"AMD",46,0.00209,0,229.9,1956.24,8.50909090909091
32,10,0,0,90,0,"Male","United States","Employed full-time","Sort of (Explain more)","Master's degree","Other","3 to 5 years","University courses","A master's degree","Technology","1,000 to 4,999 employees","Stayed the same","Less than one year","A friend, family member, or former colleague told me","Sometimes",110000,"USD",5,3,6,"USD",1,1,1,110000,1956.24,0.017784
37,20,10,60,10,0,"Male","United States","Employed full-time","","Doctoral degree","Computer Science","More than 10 years","Self-taught","A master's degree","Government","10,000 or more employees","Increased significantly","1-2 years","A friend, family member, or former colleague told me","",1e+05,"USD",6,5,8,"AMD",46,0.00209,0,209,1956.24,9.36
37,20,10,60,10,0,"Male","United States","Employed full-time","","Doctoral degree","Computer Science","More than 10 years","Self-taught","A master's degree","Government","10,000 or more employees","Increased significantly","1-2 years","A friend, family member, or former colleague told me","",1e+05,"USD",6,5,8,"USD",1,1,1,1e+05,1956.24,0.0195624
48,0,10,40,50,0,"Female","United States","Employed full-time","Yes","Doctoral degree","A social science","More than 10 years","University courses","A master's degree","Government","10,000 or more employees","Increased slightly","1-2 years","A general-purpose job board","Rarely",70000,"USD",6,5,8,"AMD",46,0.00209,0,1755.6,1956.24,1.11428571428571
48,0,10,40,50,0,"Female","United States","Employed full-time","Yes","Doctoral degree","A social science","More than 10 years","University courses","A master's degree","Government","10,000 or more employees","Increased slightly","1-2 years","A general-purpose job board","Rarely",70000,"USD",6,5,8,"USD",1,1,1,70000,1956.24,0.0279462857142857
27,50,0,50,0,0,"Male","India","Employed full-time","No","Bachelor's degree","Engineering (non-computer focused)","1 to 2 years","Work","Some college/university study, no bachelor's degree","Technology","100 to 499 employees","Increased slightly","3-5 years","I visited the company's Web site and found a job listing there","Sometimes",1200000,"INR",4,2,4,"INR",3,0.01562,0.94,18744,28116,1.5
27,50,0,50,0,0,"Male","India","Employed full-time","No","Bachelor's degree","Engineering (non-computer focused)","1 to 2 years","Work","Some college/university study, no bachelor's degree","Technology","100 to 499 employees","Increased slightly","3-5 years","I visited the company's Web site and found a job listing there","Sometimes",1200000,"INR",4,2,4,"RON",43,0.259964,0,311956.8,28116,0.0901278638580727
27,50,0,50,0,0,"Male","India","Employed full-time","No","Bachelor's degree","Engineering (non-computer focused)","1 to 2 years","Work","Some college/university study, no bachelor's degree","Technology","100 to 499 employees","Increased slightly","3-5 years","I visited the company's Web site and found a job listing there","Sometimes",1200000,"INR",4,2,4,"RSD",45,0.01002,0.01,12024,28116,2.33832335329341
27,50,0,50,0,0,"Male","India","Employed full-time","No","Bachelor's degree","Engineering (non-computer focused)","1 to 2 years","Work","Some college/university study, no bachelor's degree","Technology","100 to 499 employees","Increased slightly","3-5 years","I visited the company's Web site and found a job listing there","Sometimes",1200000,"INR",4,2,4,"RUB",6,0.017402,0,20882.4,28116,1.34639696586599
27,50,0,50,0,0,"Male","India","Employed full-time","No","Bachelor's degree","Engineering (non-computer focused)","1 to 2 years","Work","Some college/university study, no bachelor's degree","Technology","100 to 499 employees","Increased slightly","3-5 years","I visited the company's Web site and found a job listing there","Sometimes",1200000,"INR",4,2,4,"USD",1,1,0.04,1200000,28116,0.02343
52,30,30,20,15,5,"Male","Mexico","Independent contractor, freelancer, or self-employed","Yes","Master's degree","Mathematics or statistics","More than 10 years","Self-taught","Primary/elementary school","Academic","","","","","Sometimes",120000,"MXN",5,5,NA,"MXN",15,0.056414,0.86,6769.68,37601.168,5.55434939317663
52,30,30,20,15,5,"Male","Mexico","Independent contractor, freelancer, or self-employed","Yes","Master's degree","Mathematics or statistics","More than 10 years","Self-taught","Primary/elementary school","Academic","","","","","Sometimes",120000,"MXN",5,5,NA,"USD",1,1,0.14,120000,37601.168,0.313343066666667
55,30,30,10,20,10,"Male","United States","Employed full-time","Sort of (Explain more)","Doctoral degree","A humanities discipline","More than 10 years","Self-taught","A doctoral degree","Academic","100 to 499 employees","Increased slightly","1-2 years","Some other way","Most of the time",135000,"USD",6,5,4,"AMD",46,0.00209,0,282.15,1956.24,6.93333333333333
55,30,30,10,20,10,"Male","United States","Employed full-time","Sort of (Explain more)","Doctoral degree","A humanities discipline","More than 10 years","Self-taught","A doctoral degree","Academic","100 to 499 employees","Increased slightly","1-2 years","Some other way","Most of the time",135000,"USD",6,5,4,"USD",1,1,1,135000,1956.24,0.0144906666666667
53,10,60,30,0,0,"Male","United States","Employed full-time","","Bachelor's degree","Engineering (non-computer focused)","More than 10 years","Online courses (coursera, udemy, edx, etc.)","A master's degree","Technology","1,000 to 4,999 employees","Increased significantly","1-2 years","An external recruiter or headhunter","Most of the time",2e+05,"USD",4,5,6,"AMD",46,0.00209,0,418,1956.24,4.68
53,10,60,30,0,0,"Male","United States","Employed full-time","","Bachelor's degree","Engineering (non-computer focused)","More than 10 years","Online courses (coursera, udemy, edx, etc.)","A master's degree","Technology","1,000 to 4,999 employees","Increased significantly","1-2 years","An external recruiter or headhunter","Most of the time",2e+05,"USD",4,5,6,"USD",1,1,1,2e+05,1956.24,0.0097812
27,5,5,15,75,0,"Male","United States","Employed part-time","Yes","Master's degree","","3 to 5 years","Online courses (coursera, udemy, edx, etc.)","A bachelor's degree","Academic","10,000 or more employees","Stayed the same","Don't know","Some other way","Rarely",23000,"USD",5,3,8,"AMD",46,0.00209,0,576.84,1956.24,3.39130434782609
27,5,5,15,75,0,"Male","United States","Employed part-time","Yes","Master's degree","","3 to 5 years","Online courses (coursera, udemy, edx, etc.)","A bachelor's degree","Academic","10,000 or more employees","Stayed the same","Don't know","Some other way","Rarely",23000,"USD",5,3,8,"USD",1,1,1,23000,1956.24,0.0850539130434783
43,30,50,10,0,10,"Male","United States","Employed full-time","No","Master's degree","Mathematics or statistics","3 to 5 years","Online courses (coursera, udemy, edx, etc.)","A professional degree","Insurance","10,000 or more employees","Stayed the same","3-5 years","An external recruiter or headhunter","Sometimes",95000,"USD",5,3,8,"AMD",46,0.00209,0,198.55,1956.24,9.85263157894737
43,30,50,10,0,10,"Male","United States","Employed full-time","No","Master's degree","Mathematics or statistics","3 to 5 years","Online courses (coursera, udemy, edx, etc.)","A professional degree","Insurance","10,000 or more employees","Stayed the same","3-5 years","An external recruiter or headhunter","Sometimes",95000,"USD",5,3,8,"USD",1,1,1,95000,1956.24,0.020592
26,40,50,0,0,10,"Female","China","Employed part-time","No","Bachelor's degree","A health science","1 to 2 years","Online courses (coursera, udemy, edx, etc.)","A bachelor's degree","CRM/Marketing","Fewer than 10 employees","Increased slightly","1-2 years","I was contacted directly by someone at the company (e.g. internal recruiter)","Sometimes",240000,"CNY",4,2,1,"AED",36,0.272256,0.02,65341.44,37932.6,0.580528987423601
26,40,50,0,0,10,"Female","China","Employed part-time","No","Bachelor's degree","A health science","1 to 2 years","Online courses (coursera, udemy, edx, etc.)","A bachelor's degree","CRM/Marketing","Fewer than 10 employees","Increased slightly","1-2 years","I was contacted directly by someone at the company (e.g. internal recruiter)","Sometimes",240000,"CNY",4,2,1,"ALL",42,0.008956,0.04,25793.28,37932.6,1.47063886407622
